,name,team,position,matchup,over_line,under_line,over_cost,under_cost,over_cost_USA,under_cost_USA,date
208,Nathan Eovaldi,TEX,SP,OAK at BOS,5.5,5.5,0.5652173913043478,0.49504950495049505,(-130),(+102),2021-05-11
209,Chris Bassitt,TOR,SP,OAK at BOS,5.5,5.5,0.4444444444444444,0.6031746031746031,(+125),(-152),2021-05-11
210,Matt Boyd,FA,"RP,SP",KC at DET,4.5,5.5,0.588477366255144,0.6212121212121212,(-143),(-164),2021-05-11
211,Brady Singer,KC,SP,KC at DET,6.5,6.5,0.4716981132075472,0.5708154506437768,(+112),(-133),2021-05-11
212,Robbie Ray,SF,SP,TOR at ATL,6.5,7.5,0.5370370370370371,0.5708154506437768,(-116),(-133),2021-05-11
213,Max Fried,ATL,SP,TOR at ATL,5.5,5.5,0.5495495495495496,0.5098039215686274,(-122),(-104),2021-05-11
214,Bryse Wilson,MIL,RP,TOR at ATL,3.5,3.5,0.6168582375478927,0.45454545454545453,(-161),(+120),2021-05-11
215,Freddy Peralta,MIL,SP,STL at MIL,7.5,7.5,0.5815899581589958,0.4878048780487805,(-139),(+105),2021-05-11
216,Kwang Hyun Kim,FA,"SP,RP",STL at MIL,4.5,5.5,0.5121951219512195,0.6551724137931034,(-105),(-190),2021-05-11
217,Kenta Maeda,DET,SP,MIN at CWS,6.5,6.5,0.43859649122807015,0.6168582375478927,(+128),(-161),2021-05-11
218,Dylan Cease,CWS,SP,MIN at CWS,5.5,6.5,0.5121951219512195,0.576271186440678,(-105),(-136),2021-05-11
219,Lance Mccullers,HOU,SP,LAA at HOU,5.5,6.5,0.5535714285714286,0.5454545454545454,(-124),(-120),2021-05-11
220,Dinelson Lamet,LAD,"RP,SP",SD at COL,6.5,6.5,0.45045045045045046,0.6062992125984252,(+122),(-154),2021-05-11
221,Pablo Lopez,MIN,SP,MIA at ARI,5.5,5.5,0.4854368932038835,0.5412844036697247,(+106),(-118),2021-05-11
222,Madison Bumgarner,FA,SP,MIA at ARI,6.5,6.5,0.4807692307692308,0.576271186440678,(+108),(-136),2021-05-11
223,Yusei Kikuchi,TOR,SP,SEA at LAD,5.5,5.5,0.588477366255144,0.4878048780487805,(-143),(+105),2021-05-11
224,Walker Buehler,LAD,SP,SEA at LAD,7.5,8.5,0.5412844036697247,0.6428571428571429,(-118),(-180),2021-05-11
225,Taijuan Walker,PHI,SP,BAL at NYM,5.5,6.5,0.6062992125984252,0.5238095238095238,(-154),(-110),2021-05-12
226,Trevor Cahill,FA,SP,CIN at PIT,4.5,4.5,0.5098039215686274,0.5348837209302325,(-104),(-115),2021-05-12
227,Sonny Gray,STL,SP,CIN at PIT,6.5,6.5,0.635036496350365,0.423728813559322,(-174),(+136),2021-05-12
228,Zach Davies,FA,SP,CHC at CLE,3.5,3.5,0.47619047619047616,0.576271186440678,(+110),(-136),2021-05-12
229,Yu Darvish,SD,SP,SD at COL,7.5,7.5,0.5260663507109005,0.5412844036697247,(-111),(-118),2021-05-12
230,Jonathan Gray,TEX,SP,SD at COL,4.5,4.5,0.5614035087719298,0.5121951219512195,(-128),(-105),2021-05-12
231,Zack Wheeler,PHI,SP,PHI at WSH,6.5,6.5,0.45454545454545453,0.5098039215686274,(+120),(-104),2021-05-12
232,Jon Lester,FA,SP,PHI at WSH,4.5,4.5,0.4807692307692308,0.5555555555555556,(+108),(-125),2021-05-12
233,Casey Mize,DET,SP,KC at DET,4.5,4.5,0.45454545454545453,0.5726495726495726,(+120),(-134),2021-05-12
234,Danny Duffy,TEX,"SP,RP",KC at DET,6.5,7.5,0.5983935742971888,0.5867768595041323,(-149),(-142),2021-05-12
235,Eduardo Rodriguez,ARI,SP,OAK at BOS,6.5,6.5,0.45871559633027525,0.588477366255144,(+118),(-143),2021-05-12
236,Gerrit Cole,NYY,SP,NYY at TB,9.5,10.5,0.5983935742971888,0.5833333333333334,(-149),(-140),2021-05-12
237,Max Fried,ATL,SP,TOR at ATL,6.5,6.5,0.45871559633027525,0.588477366255144,(+118),(-143),2021-05-12
238,Hyun Jin Ryu,FA,SP,TOR at ATL,5.5,5.5,0.5,0.5192307692307693,(EVEN),(-108),2021-05-12
239,John Gant,FA,"SP,RP",STL at MIL,4.5,5.5,0.5412844036697247,0.6621621621621622,(-118),(-196),2021-05-12
240,Brandon Woodruff,FA,SP,STL at MIL,7.5,8.5,0.6168582375478927,0.635036496350365,(-161),(-174),2021-05-12
241,Dallas Keuchel,FA,SP,MIN at CWS,4.5,4.5,0.3968253968253968,0.6254681647940075,(+152),(-167),2021-05-12
242,Ja Happ,FA,SP,MIN at CWS,4.5,4.5,0.4672897196261682,0.5348837209302325,(+114),(-115),2021-05-12
243,Andrew Heaney,TEX,"SP,RP",LAA at HOU,5.5,6.5,0.5495495495495496,0.6168582375478927,(-122),(-161),2021-05-12
244,Jose Urquidy,HOU,"SP,RP",LAA at HOU,4.5,5.5,0.5614035087719298,0.6551724137931034,(-128),(-190),2021-05-12
245,Julio Urias,FA,SP,SEA at LAD,7.5,7.5,0.4672897196261682,0.5815899581589958,(+114),(-139),2021-05-12
246,Justin Dunn,FA,SP,SEA at LAD,4.5,4.5,0.4854368932038835,0.5454545454545454,(+106),(-120),2021-05-12
247,Charlie Morton,ATL,SP,TOR at ATL,5.5,6.5,0.6168582375478927,0.576271186440678,(-161),(-136),2021-05-13
248,Ross Stripling,OAK,"SP,RP",TOR at ATL,4.5,4.5,0.45045045045045046,0.609375,(+122),(-156),2021-05-13
249,Patrick Corbin,WSH,SP,PHI at WSH,5.5,5.5,0.49019607843137253,0.5555555555555556,(+104),(-125),2021-05-13
250,Zach Eflin,TB,SP,PHI at WSH,4.5,5.5,0.6168582375478927,0.609375,(-161),(-156),2021-05-13
251,Daniel Lynch,KC,SP,KC at DET,4.5,4.5,0.42735042735042733,0.6323529411764706,(+134),(-172),2021-05-13
252,Spencer Turnbull,FA,SP,KC at DET,4.5,5.5,0.5983935742971888,0.6721311475409836,(-149),(-205),2021-05-13
253,Jack Flaherty,DET,SP,STL at MIL,6.5,7.5,0.5454545454545454,0.5798319327731093,(-120),(-138),2021-05-13
254,Corbin Burnes,BAL,SP,STL at MIL,8.5,9.5,0.6062992125984252,0.6062992125984252,(-154),(-154),2021-05-13
255,Michael Pineda,FA,SP,MIN at CWS,4.5,5.5,0.6031746031746031,0.5708154506437768,(-152),(-133),2021-05-13
256,Lance Lynn,STL,SP,MIN at CWS,6.5,6.5,0.5454545454545454,0.5238095238095238,(-120),(-110),2021-05-13
257,Anthony Desclafani,MIN,SP,SF at PIT,4.5,4.5,0.5348837209302325,0.5192307692307693,(-115),(-108),2021-05-13
258,William Crowe,FA,RP,SF at PIT,4.5,4.5,0.38461538461538464,0.6774193548387096,(+160),(-210),2021-05-13
259,Garrett Richards,FA,RP,OAK at BOS,5.5,5.5,0.47619047619047616,0.5454545454545454,(+110),(-120),2021-05-13
260,Sean Manaea,NYM,"SP,RP",OAK at BOS,5.5,5.5,0.4878048780487805,0.5370370370370371,(+105),(-116),2021-05-13
261,Rich Hill,FA,"RP,SP",NYY at TB,5.5,5.5,0.4807692307692308,0.5454545454545454,(+108),(-120),2021-05-13
262,Jameson Taillon,CHC,SP,NYY at TB,5.5,6.5,0.5412844036697247,0.6268656716417911,(-118),(-168),2021-05-13
263,Cristian Javier,HOU,SP,TEX at HOU,6.5,7.5,0.5555555555555556,0.5967741935483871,(-125),(-148),2021-05-13
264,Michael Foltynewicz,FA,SP,TEX at HOU,4.5,4.5,0.46511627906976744,0.5689655172413793,(+115),(-132),2021-05-13
265,Luis Castillo,SEA,SP,CIN at COL,5.5,5.5,0.46511627906976744,0.5614035087719298,(+115),(-128),2021-05-13
266,Merrill Kelly,ARI,SP,MIA at ARI,5.5,5.5,0.4854368932038835,0.5260663507109005,(+106),(-111),2021-05-13
267,Trevor Rogers,MIA,SP,MIA at ARI,6.5,7.5,0.5983935742971888,0.609375,(-149),(-156),2021-05-13
268,Zach Plesac,LAA,SP,CLE at SEA,5.5,6.5,0.5815899581589958,0.5833333333333334,(-139),(-140),2021-05-13
269,Dylan Cease,CWS,SP,KC at CWS,4.5,4.5,0.6062992125984252,0.46511627906976744,(-154),(+115),2021-05-14
270,Lucas Giolito,BOS,SP,KC at CWS,7.5,7.5,0.4878048780487805,0.588477366255144,(+105),(-143),2021-05-14
271,Brad Keller,FA,"SP,RP",KC at CWS,4.5,4.5,0.4878048780487805,0.5815899581589958,(+105),(-139),2021-05-14
272,Tyler Anderson,LAA,SP,SF at PIT,4.5,4.5,0.6168582375478927,0.45454545454545453,(-161),(+120),2021-05-14
273,Kevin Gausman,TOR,SP,SF at PIT,6.5,6.5,0.45454545454545453,0.5555555555555556,(+120),(-125),2021-05-14
274,Corey Kluber,FA,"RP,SP",NYY at BAL,5.5,5.5,0.5370370370370371,0.4878048780487805,(-116),(+105),2021-05-14
275,Dean Kremer,BAL,SP,NYY at BAL,4.5,5.5,0.5614035087719298,0.6240601503759399,(-128),(-166),2021-05-14
276,Tarik Skubal,DET,SP,CHC at DET,4.5,5.5,0.6168582375478927,0.6721311475409836,(-161),(-205),2021-05-14
277,Jake Arrieta,FA,SP,CHC at DET,4.5,4.5,0.5283018867924528,0.5283018867924528,(-112),(-112),2021-05-14
278,David Peterson,NYM,"SP,RP",NYM at TB,5.5,5.5,0.5575221238938053,0.46511627906976744,(-126),(+115),2021-05-14
279,Tyler Glasnow,LAD,SP,NYM at TB,8.5,9.5,0.5121951219512195,0.635036496350365,(-105),(-174),2021-05-14
280,Griffin Canning,LAA,SP,LAA at BOS,5.5,5.5,0.504950495049505,0.5,(-102),(EVEN),2021-05-14
281,Nick Pivetta,BOS,"SP,RP",LAA at BOS,4.5,5.5,0.5238095238095238,0.6376811594202898,(-110),(-176),2021-05-14
282,Steven Matz,STL,"SP,RP",PHI at TOR,5.5,5.5,0.4444444444444444,0.609375,(+125),(-156),2021-05-14
283,Vincent Velasquez,FA,"SP,RP",PHI at TOR,5.5,5.5,0.4444444444444444,0.6254681647940075,(+125),(-167),2021-05-14
284,Frankie Montas,CIN,"SP,RP",OAK at MIN,4.5,5.5,0.6168582375478927,0.6031746031746031,(-161),(-152),2021-05-14
285,Adrian Houser,NYM,SP,ATL at MIL,4.5,4.5,0.47619047619047616,0.5833333333333334,(+110),(-140),2021-05-14
286,Drew Smyly,CHC,"SP,RP",ATL at MIL,5.5,6.5,0.588477366255144,0.6212121212121212,(-143),(-164),2021-05-14
287,Zack Greinke,FA,SP,TEX at HOU,5.5,5.5,0.45454545454545453,0.6,(+120),(-150),2021-05-14
288,German Marquez,COL,SP,CIN at COL,5.5,5.5,0.47619047619047616,0.5798319327731093,(+110),(-138),2021-05-14
289,Wade Miley,MIL,SP,CIN at COL,4.5,4.5,0.43478260869565216,0.609375,(+130),(-156),2021-05-14
290,Max Scherzer,TEX,SP,WSH at ARI,8.5,8.5,0.5,0.5238095238095238,(EVEN),(-110),2021-05-14
291,Aaron Civale,TB,SP,CLE at SEA,5.5,5.5,0.4854368932038835,0.5708154506437768,(+106),(-133),2021-05-14
292,Chris Flexen,CWS,"SP,RP",CLE at SEA,3.5,4.5,0.6168582375478927,0.5901639344262295,(-161),(-144),2021-05-14
293,Joe Musgrove,SD,SP,STL at SD,7.5,7.5,0.5575221238938053,0.4878048780487805,(-126),(+105),2021-05-14
294,Johan Oviedo,PIT,SP,STL at SD,4.5,4.5,0.45871559633027525,0.6,(+118),(-150),2021-05-14
295,Sandy Alcantara,MIA,SP,MIA at LAD,5.5,5.5,0.46296296296296297,0.5614035087719298,(+116),(-128),2021-05-14
296,Clayton Kershaw,LAD,SP,MIA at LAD,6.5,7.5,0.5967741935483871,0.6168582375478927,(-148),(-161),2021-05-14
297,Shane Mcclanahan,TB,SP,NYM at TB,5.5,5.5,0.504950495049505,0.5575221238938053,(-102),(-126),2021-05-15
298,Cole Irvin,BAL,"SP,RP",OAK at MIN,4.5,5.5,0.5121951219512195,0.6453900709219859,(-105),(-182),2021-05-15
299,Jose Berrios,TOR,SP,OAK at MIN,6.5,6.5,0.5192307692307693,0.5412844036697247,(-108),(-118),2021-05-15
300,Dylan Bundy,FA,SP,LAA at BOS,5.5,5.5,0.5348837209302325,0.5,(-115),(EVEN),2021-05-15
301,Martin Perez,PIT,"SP,RP",LAA at BOS,4.5,4.5,0.45454545454545453,0.6031746031746031,(+120),(-152),2021-05-15
302,Trevor Williams,WSH,SP,CHC at DET,4.5,5.5,0.4878048780487805,0.6551724137931034,(+105),(-190),2021-05-15
303,Jose Urena,TEX,SP,CHC at DET,3.5,4.5,0.5614035087719298,0.6621621621621622,(-128),(-196),2021-05-15
304,Tyler Anderson,LAA,SP,SF at PIT,4.5,5.5,0.6062992125984252,0.6453900709219859,(-154),(-182),2021-05-15
305,Johnny Cueto,FA,SP,SF at PIT,4.5,4.5,0.5,0.5614035087719298,(EVEN),(-128),2021-05-15
306,Domingo German,FA,SP,NYY at BAL,5.5,5.5,0.5192307692307693,0.5412844036697247,(-108),(-118),2021-05-15
307,Jorge Lopez,NYM,RP,NYY at BAL,4.5,4.5,0.45454545454545453,0.576271186440678,(+120),(-136),2021-05-15
308,Dane Dunning,TEX,"SP,RP",TEX at HOU,4.5,4.5,0.36231884057971014,0.696969696969697,(+176),(-230),2021-05-15
309,Luis Garcia P,HOU,SP,TEX at HOU,6.5,6.5,0.43478260869565216,0.6240601503759399,(+130),(-166),2021-05-15
310,Ian Anderson,ATL,SP,ATL at MIL,6.5,6.5,0.5495495495495496,0.5098039215686274,(-122),(-104),2021-05-15
311,Carlos Rodon,NYY,SP,KC at CWS,6.5,7.5,0.5454545454545454,0.5798319327731093,(-120),(-138),2021-05-15
312,Mike Minor,FA,SP,KC at CWS,5.5,6.5,0.588477366255144,0.5614035087719298,(-143),(-128),2021-05-15
313,Aaron Nola,PHI,SP,PHI at TOR,6.5,6.5,0.45454545454545453,0.5689655172413793,(+120),(-132),2021-05-15
314,Tyler Mahle,TEX,SP,CIN at COL,5.5,5.5,0.49504950495049505,0.5614035087719298,(+102),(-128),2021-05-15
315,Jhoulys Chacin,FA,RP,CIN at COL,3.5,3.5,0.5,0.5614035087719298,(EVEN),(-128),2021-05-15
316,Chris Paddack,MIN,"SP,RP",STL at SD,5.5,5.5,0.5283018867924528,0.5121951219512195,(-112),(-105),2021-05-15
317,Adam Wainwright,FA,SP,STL at SD,5.5,5.5,0.47619047619047616,0.5726495726495726,(+110),(-134),2021-05-15
318,Trevor Bauer,FA,SP,MIA at LAD,8.5,8.5,0.4878048780487805,0.5370370370370371,(+105),(-116),2021-05-15
319,Justus Sheffield,FA,"RP,SP",CLE at SEA,4.5,4.5,0.5121951219512195,0.5454545454545454,(-105),(-120),2021-05-15
320,Triston Mckenzie P,CLE,SP,CLE at SEA,5.5,6.5,0.5815899581589958,0.6323529411764706,(-139),(-172),2021-05-15
321,Alex Wood,OAK,"RP,SP",SF at PIT,5.5,5.5,0.46511627906976744,0.5934959349593496,(+115),(-146),2021-05-16
322,Mitch Keller,PIT,SP,SF at PIT,4.5,5.5,0.5412844036697247,0.6453900709219859,(-118),(-182),2021-05-16
323,Jordan Montgomery,FA,SP,NYY at BAL,4.5,5.5,0.6168582375478927,0.6428571428571429,(-161),(-180),2021-05-16
324,Robbie Ray,SF,SP,PHI at TOR,7.5,8.5,0.5121951219512195,0.6825396825396826,(-105),(-215),2021-05-16
325,Marcus Stroman,NYY,SP,NYM at TB,5.5,5.5,0.4854368932038835,0.5121951219512195,(+106),(-105),2021-05-16
326,Kyle Hendricks,CHC,SP,CHC at DET,5.5,5.5,0.4672897196261682,0.5934959349593496,(+114),(-146),2021-05-16
327,Matt Boyd,FA,"RP,SP",CHC at DET,6.5,6.5,0.4065040650406504,0.6503496503496503,(+146),(-186),2021-05-16
328,Nathan Eovaldi,TEX,SP,LAA at BOS,5.5,5.5,0.43478260869565216,0.6062992125984252,(+130),(-154),2021-05-16
329,Jose Quintana,NYM,SP,LAA at BOS,4.5,5.5,0.5983935742971888,0.5798319327731093,(-149),(-138),2021-05-16
330,Chris Bassitt,TOR,SP,OAK at MIN,4.5,5.5,0.6168582375478927,0.6212121212121212,(-161),(-164),2021-05-16
331,Kenta Maeda,DET,SP,OAK at MIN,6.5,6.5,0.44642857142857145,0.5983935742971888,(+124),(-149),2021-05-16
332,Lance Mccullers,HOU,SP,TEX at HOU,7.5,8.5,0.5983935742971888,0.6376811594202898,(-149),(-176),2021-05-16
333,Kyle Gibson,STL,SP,TEX at HOU,4.5,5.5,0.588477366255144,0.696969696969697,(-143),(-230),2021-05-16
334,Dylan Cease,CWS,SP,KC at CWS,5.5,5.5,0.5614035087719298,0.47619047619047616,(-128),(+110),2021-05-16
335,Brady Singer,KC,SP,KC at CWS,5.5,5.5,0.42016806722689076,0.5614035087719298,(+138),(-128),2021-05-16
336,Freddy Peralta,MIL,SP,ATL at MIL,7.5,7.5,0.5,0.5708154506437768,(EVEN),(-133),2021-05-16
337,Huascar Ynoa,ATL,SP,ATL at MIL,5.5,5.5,0.47619047619047616,0.5555555555555556,(+110),(-125),2021-05-16
338,Antonio Senzatela,COL,SP,CIN at COL,3.5,4.5,0.47619047619047616,0.6875,(+110),(-220),2021-05-16
339,Jeff Hoffman,PHI,RP,CIN at COL,3.5,4.5,0.588477366255144,0.5833333333333334,(-143),(-140),2021-05-16
340,Shane Bieber,CLE,SP,CLE at SEA,9.5,9.5,0.5798319327731093,0.4807692307692308,(-138),(+108),2021-05-16
341,Pablo Lopez,MIN,SP,MIA at LAD,5.5,5.5,0.4878048780487805,0.5652173913043478,(+105),(-130),2021-05-16
342,Erick Fedde,CWS,SP,WSH at ARI,3.5,4.5,0.588477366255144,0.5901639344262295,(-143),(-144),2021-05-16
343,Luke Weaver,NYY,SP,WSH at ARI,5.5,5.5,0.46511627906976744,0.5934959349593496,(+115),(-146),2021-05-16
344,Kwang Hyun Kim,FA,"SP,RP",STL at SD,4.5,4.5,0.5145631067961165,0.5348837209302325,(-106),(-115),2021-05-16
345,Ryan Weathers,MIA,SP,STL at SD,4.5,4.5,0.45454545454545453,0.6031746031746031,(+120),(-152),2021-05-16
346,Logan Webb,SF,SP,SF at CIN,4.5,5.5,0.5983935742971888,0.5934959349593496,(-149),(-146),2021-05-17
347,Sonny Gray,STL,SP,SF at CIN,6.5,7.5,0.5708154506437768,0.6031746031746031,(-133),(-152),2021-05-17
348,Max Fried,ATL,SP,NYM at ATL,5.5,5.5,0.5,0.5495495495495496,(EVEN),(-122),2021-05-17
349,Taijuan Walker,PHI,SP,NYM at ATL,5.5,5.5,0.46296296296296297,0.5614035087719298,(+116),(-128),2021-05-17
350,Adbert Alzolay,CHC,RP,WSH at CHC,6.5,6.5,0.46296296296296297,0.588477366255144,(+116),(-143),2021-05-17
351,Jon Lester,FA,SP,WSH at CHC,4.5,4.5,0.45454545454545453,0.5983935742971888,(+120),(-149),2021-05-17
352,Ja Happ,FA,SP,CWS at MIN,3.5,4.5,0.6168582375478927,0.6575342465753424,(-161),(-192),2021-05-17
353,Dallas Keuchel,FA,SP,CWS at MIN,3.5,3.5,0.4854368932038835,0.5726495726495726,(+106),(-134),2021-05-17
354,Jordan Lyles,KC,SP,NYY at TEX,5.5,5.5,0.42735042735042733,0.6168582375478927,(+134),(-161),2021-05-17
355,Gerrit Cole,NYY,SP,NYY at TEX,9.5,10.5,0.5614035087719298,0.6240601503759399,(-128),(-166),2021-05-17
356,Sam Hentges,CLE,RP,CLE at LAA,4.5,4.5,0.45045045045045046,0.6062992125984252,(+122),(-154),2021-05-17
357,Jonathan Gray,TEX,SP,COL at SD,4.5,5.5,0.6254681647940075,0.6,(-167),(-150),2021-05-17
358,Yu Darvish,SD,SP,COL at SD,8.5,9.5,0.46511627906976744,0.6621621621621622,(+115),(-196),2021-05-17
359,Walker Buehler,LAD,SP,ARI at LAD,7.5,7.5,0.5,0.5614035087719298,(EVEN),(-128),2021-05-17
360,Madison Bumgarner,FA,SP,ARI at LAD,6.5,6.5,0.423728813559322,0.6168582375478927,(+136),(-161),2021-05-17
361,Casey Mize,DET,SP,DET at SEA,4.5,4.5,0.5192307692307693,0.5260663507109005,(-108),(-111),2021-05-17
362,Yusei Kikuchi,TOR,SP,DET at SEA,7.5,7.5,0.45454545454545453,0.5454545454545454,(+120),(-120),2021-05-17
363,Luis Castillo,SEA,SP,SF at CIN,5.5,6.5,0.6168582375478927,0.6062992125984252,(-161),(-154),2021-05-18
364,Anthony Desclafani,MIN,SP,SF at CIN,4.5,5.5,0.588477366255144,0.6,(-143),(-150),2021-05-18
365,Zack Wheeler,PHI,SP,MIA at PHI,6.5,7.5,0.5614035087719298,0.5614035087719298,(-128),(-128),2021-05-18
366,Luis Patino,SD,RP,TB at BAL,4.5,4.5,0.49504950495049505,0.5614035087719298,(+102),(-128),2021-05-18
367,Hyun Jin Ryu,FA,SP,BOS at TOR,5.5,5.5,0.44642857142857145,0.6124031007751938,(+124),(-158),2021-05-18
368,Eduardo Rodriguez,ARI,SP,BOS at TOR,5.5,6.5,0.5614035087719298,0.7014925373134329,(-128),(-235),2021-05-18
369,Michael Pineda,FA,SP,CWS at MIN,5.5,5.5,0.43103448275862066,0.5983935742971888,(+132),(-149),2021-05-18
370,Lance Lynn,STL,SP,CWS at MIN,6.5,7.5,0.5348837209302325,0.6428571428571429,(-115),(-180),2021-05-18
371,Zach Davies,FA,SP,WSH at CHC,3.5,4.5,0.45454545454545453,0.7014925373134329,(+120),(-235),2021-05-18
372,Patrick Corbin,WSH,SP,WSH at CHC,5.5,6.5,0.5238095238095238,0.6774193548387096,(-110),(-210),2021-05-18
373,Jonathan Brubaker,PIT,SP,PIT at STL,4.5,5.5,0.5983935742971888,0.5934959349593496,(-149),(-146),2021-05-18
374,John Gant,FA,"SP,RP",PIT at STL,4.5,5.5,0.5412844036697247,0.6721311475409836,(-118),(-205),2021-05-18
375,Jameson Taillon,CHC,SP,NYY at TEX,6.5,6.5,0.504950495049505,0.5260663507109005,(-102),(-111),2021-05-18
376,Michael Foltynewicz,FA,SP,NYY at TEX,5.5,5.5,0.49019607843137253,0.5689655172413793,(+104),(-132),2021-05-18
377,Brandon Woodruff,FA,SP,MIL at KC,6.5,6.5,0.5098039215686274,0.5,(-104),(EVEN),2021-05-18
378,Kris Bubic,KC,SP,MIL at KC,4.5,4.5,0.4166666666666667,0.6428571428571429,(+140),(-180),2021-05-18
379,Zach Plesac,LAA,SP,CLE at LAA,5.5,6.5,0.47619047619047616,0.6453900709219859,(+110),(-182),2021-05-18
380,Andrew Heaney,TEX,"SP,RP",CLE at LAA,6.5,6.5,0.47619047619047616,0.5833333333333334,(+110),(-140),2021-05-18
381,Cristian Javier,HOU,SP,HOU at OAK,5.5,6.5,0.635036496350365,0.6062992125984252,(-174),(-154),2021-05-18
382,Sean Manaea,NYM,"SP,RP",HOU at OAK,4.5,4.5,0.4807692307692308,0.5798319327731093,(+108),(-138),2021-05-18
383,Julio Urias,FA,SP,ARI at LAD,6.5,7.5,0.6062992125984252,0.5798319327731093,(-154),(-138),2021-05-18
384,Spencer Turnbull,FA,SP,DET at SEA,5.5,5.5,0.5,0.5495495495495496,(EVEN),(-122),2021-05-18
385,Justin Dunn,FA,SP,DET at SEA,5.5,5.5,0.45454545454545453,0.576271186440678,(+120),(-136),2021-05-18
386,Austin Gomber,COL,SP,COL at SD,5.5,5.5,0.4444444444444444,0.5967741935483871,(+125),(-148),2021-05-18
387,Blake Snell,FA,SP,COL at SD,7.5,7.5,0.5121951219512195,0.5454545454545454,(-105),(-120),2021-05-18
388,Lucas Giolito,BOS,SP,CWS at MIN,6.5,6.5,0.46511627906976744,0.5689655172413793,(+115),(-132),2021-05-19
389,Joe Musgrove,SD,SP,COL at SD,7.5,7.5,0.46511627906976744,0.5798319327731093,(+115),(-138),2021-05-19
390,Chi Chi Gonzalez,FA,"RP,SP",COL at SD,3.5,3.5,0.43859649122807015,0.4878048780487805,(+128),(+105),2021-05-19
391,Kevin Gausman,TOR,SP,SF at CIN,6.5,6.5,0.5,0.5098039215686274,(EVEN),(-104),2021-05-19
392,Wade Miley,MIL,SP,SF at CIN,4.5,5.5,0.5454545454545454,0.6323529411764706,(-120),(-172),2021-05-19
393,John Means,BAL,SP,TB at BAL,7.5,7.5,0.5370370370370371,0.5238095238095238,(-116),(-110),2021-05-19
394,Zach Eflin,TB,SP,MIA at PHI,6.5,6.5,0.4807692307692308,0.576271186440678,(+108),(-136),2021-05-19
395,Trevor Rogers,MIA,SP,MIA at PHI,6.5,7.5,0.5833333333333334,0.6062992125984252,(-140),(-154),2021-05-19
396,Charlie Morton,ATL,SP,NYM at ATL,6.5,7.5,0.5412844036697247,0.6240601503759399,(-118),(-166),2021-05-19
397,David Peterson,NYM,"SP,RP",NYM at ATL,5.5,5.5,0.5238095238095238,0.5370370370370371,(-110),(-116),2021-05-19
398,Ross Stripling,OAK,"SP,RP",BOS at TOR,3.5,3.5,0.5,0.4444444444444444,(EVEN),(+125),2021-05-19
399,Garrett Richards,FA,RP,BOS at TOR,4.5,4.5,0.5535714285714286,0.504950495049505,(-124),(-102),2021-05-19
400,Jake Arrieta,FA,SP,WSH at CHC,3.5,4.5,0.6168582375478927,0.5798319327731093,(-161),(-138),2021-05-19
401,Max Scherzer,TEX,SP,WSH at CHC,8.5,9.5,0.5348837209302325,0.635036496350365,(-115),(-174),2021-05-19
402,Trevor Cahill,FA,SP,PIT at STL,3.5,4.5,0.6168582375478927,0.6428571428571429,(-161),(-180),2021-05-19
403,Jack Flaherty,DET,SP,PIT at STL,6.5,6.5,0.6062992125984252,0.44642857142857145,(-154),(+124),2021-05-19
404,Corey Kluber,FA,"RP,SP",NYY at TEX,6.5,6.5,0.4807692307692308,0.5260663507109005,(+108),(-111),2021-05-19
405,Aaron Civale,TB,SP,CLE at LAA,4.5,5.5,0.5348837209302325,0.6268656716417911,(-115),(-168),2021-05-19
406,Shohei Ohtani,LAD,"DH,SP",CLE at LAA,6.5,7.5,0.5708154506437768,0.609375,(-133),(-156),2021-05-19
407,Brad Keller,FA,"SP,RP",MIL at KC,3.5,4.5,0.6062992125984252,0.6621621621621622,(-154),(-196),2021-05-19
408,Corbin Burnes,BAL,SP,MIL at KC,8.5,8.5,0.46511627906976744,0.5689655172413793,(+115),(-132),2021-05-19
409,Zack Greinke,FA,SP,HOU at OAK,4.5,5.5,0.5614035087719298,0.5798319327731093,(-128),(-138),2021-05-19
410,Frankie Montas,CIN,"SP,RP",HOU at OAK,4.5,5.5,0.5454545454545454,0.6621621621621622,(-120),(-196),2021-05-19
411,Clayton Kershaw,LAD,SP,ARI at LAD,7.5,7.5,0.5,0.5412844036697247,(EVEN),(-118),2021-05-19
412,Logan Gilbert,SEA,SP,DET at SEA,5.5,5.5,0.45454545454545453,0.6031746031746031,(+120),(-152),2021-05-19
413,Tarik Skubal,DET,SP,DET at SEA,6.5,6.5,0.4032258064516129,0.6551724137931034,(+148),(-190),2021-05-19
414,Dean Kremer,BAL,SP,TB at BAL,4.5,4.5,0.5689655172413793,0.47619047619047616,(-132),(+110),2021-05-20
415,Rich Hill,FA,"RP,SP",TB at BAL,4.5,5.5,0.576271186440678,0.5815899581589958,(-136),(-139),2021-05-20
416,Johnny Cueto,FA,SP,SF at CIN,4.5,4.5,0.5192307692307693,0.5412844036697247,(-108),(-118),2021-05-20
417,Tyler Mahle,TEX,SP,SF at CIN,6.5,7.5,0.6062992125984252,0.588477366255144,(-154),(-143),2021-05-20
418,Domingo German,FA,SP,NYY at TEX,5.5,6.5,0.5689655172413793,0.5983935742971888,(-132),(-149),2021-05-20
419,Dane Dunning,TEX,"SP,RP",NYY at TEX,5.5,5.5,0.46511627906976744,0.5934959349593496,(+115),(-146),2021-05-20
